"GEO_ID","NAME","B03002_001E","B03002_001M","B03002_002E","B03002_002M","B03002_003E","B03002_003M","B03002_004E","B03002_004M","B03002_005E","B03002_005M","B03002_006E","B03002_006M","B03002_007E","B03002_007M","B03002_008E","B03002_008M","B03002_009E","B03002_009M","B03002_010E","B03002_010M","B03002_011E","B03002_011M","B03002_012E","B03002_012M","B03002_013E","B03002_013M","B03002_014E","B03002_014M","B03002_015E","B03002_015M","B03002_016E","B03002_016M","B03002_017E","B03002_017M","B03002_018E","B03002_018M","B03002_019E","B03002_019M","B03002_020E","B03002_020M","B03002_021E","B03002_021M",
"Geography","Geographic Area Name","Estimate!!Total:","Margin of Error!!Total:","Estimate!!Total:!!Not Hispanic or Latino:","Margin of Error!!Total:!!Not Hispanic or Latino:","Estimate!!Total:!!Not Hispanic or Latino:!!White alone","Margin of Error!!Total:!!Not Hispanic or Latino:!!White alone","Estimate!!Total:!!Not Hispanic or Latino:!!Black or African American alone","Margin of Error!!Total:!!Not Hispanic or Latino:!!Black or African American alone","Estimate!!Total:!!Not Hispanic or Latino:!!American Indian and Alaska Native alone","Margin of Error!!Total:!!Not Hispanic or Latino:!!American Indian and Alaska Native alone","Estimate!!Total:!!Not Hispanic or Latino:!!Asian alone","Margin of Error!!Total:!!Not Hispanic or Latino:!!Asian alone","Estimate!!Total:!!Not Hispanic or Latino:!!Native Hawaiian and Other Pacific Islander alone","Margin of Error!!Total:!!Not Hispanic or Latino:!!Native Hawaiian and Other Pacific Islander alone","Estimate!!Total:!!Not Hispanic or Latino:!!Some other race alone","Margin of Error!!Total:!!Not Hispanic or Latino:!!Some other race alone","Estimate!!Total:!!Not Hispanic or Latino:!!Two or more races:","Margin of Error!!Total:!!Not Hispanic or Latino:!!Two or more races:","Estimate!!Total:!!Not Hispanic or Latino:!!Two or more races:!!Two races including Some other race","Margin of Error!!Total:!!Not Hispanic or Latino:!!Two or more races:!!Two races including Some other race","Estimate!!Total:!!Not Hispanic or Latino:!!Two or more races:!!Two races excluding Some other race, and three or more races","Margin of Error!!Total:!!Not Hispanic or Latino:!!Two or more races:!!Two races excluding Some other race, and three or more races","Estimate!!Total:!!Hispanic or Latino:","Margin of Error!!Total:!!Hispanic or Latino:","Estimate!!Total:!!Hispanic or Latino:!!White alone","Margin of Error!!Total:!!Hispanic or Latino:!!White alone","Estimate!!Total:!!Hispanic or Latino:!!Black or African American alone","Margin of Error!!Total:!!Hispanic or Latino:!!Black or African American alone","Estimate!!Total:!!Hispanic or Latino:!!American Indian and Alaska Native alone","Margin of Error!!Total:!!Hispanic or Latino:!!American Indian and Alaska Native alone","Estimate!!Total:!!Hispanic or Latino:!!Asian alone","Margin of Error!!Total:!!Hispanic or Latino:!!Asian alone","Estimate!!Total:!!Hispanic or Latino:!!Native Hawaiian and Other Pacific Islander alone","Margin of Error!!Total:!!Hispanic or Latino:!!Native Hawaiian and Other Pacific Islander alone","Estimate!!Total:!!Hispanic or Latino:!!Some other race alone","Margin of Error!!Total:!!Hispanic or Latino:!!Some other race alone","Estimate!!Total:!!Hispanic or Latino:!!Two or more races:","Margin of Error!!Total:!!Hispanic or Latino:!!Two or more races:","Estimate!!Total:!!Hispanic or Latino:!!Two or more races:!!Two races including Some other race","Margin of Error!!Total:!!Hispanic or Latino:!!Two or more races:!!Two races including Some other race","Estimate!!Total:!!Hispanic or Latino:!!Two or more races:!!Two races excluding Some other race, and three or more races","Margin of Error!!Total:!!Hispanic or Latino:!!Two or more races:!!Two races excluding Some other race, and three or more races",
"0400000US12","Florida","21634529","*****","15896246","*****","11242515","6924","3232871","9562","26405","1270","596828","3662","10933","802","117096","5413","669598","10605","169086","6652","500512","10138","5738283","*****","2564895","20823","122837","5015","32792","3120","13162","1274","2267","750","928461","15303","2073869","21588","1920606","21672","153263","6388",
"1400000US12086008101","Census Tract 81.01; Miami-Dade County; Florida","3461","482","2284","387","1809","359","82","102","0","15","171","125","0","15","37","42","185","110","91","85","94","65","1177","433","492","233","0","15","0","15","19","30","0","15","37","54","629","388","566","347","63","71",
"1400000US12086008102","Census Tract 81.02; Miami-Dade County; Florida","4652","585","2729","520","2068","460","134","134","0","15","295","201","0","15","0","15","232","168","104","96","128","114","1923","281","875","269","0","15","0","15","0","15","0","15","53","44","995","312","969","310","26","25",
"1400000US12086008202","Census Tract 82.02; Miami-Dade County; Florida","4610","664","1880","234","1600","256","93","94","0","15","117","86","0","15","12","18","58","60","30","49","28","35","2730","623","1591","423","15","23","0","15","0","15","0","15","85","79","1039","562","983","523","56","59",
"1400000US12086008205","Census Tract 82.05; Miami-Dade County; Florida","4452","562","2724","445","2293","421","64","84","0","15","166","125","0","15","19","28","182","128","50","41","132","120","1728","441","847","265","0","15","0","15","0","15","0","15","17","23","864","375","803","347","61","55",
"1400000US12086008206","Census Tract 82.06; Miami-Dade County; Florida","3851","401","2116","224","1659","202","53","43","0","15","314","182","0","15","24","27","66","74","0","15","66","74","1735","385","998","317","0","15","0","15","0","15","0","15","38","40","699","345","658","348","41","43",
"1400000US12086008207","Census Tract 82.07; Miami-Dade County; Florida","4940","848","3223","885","2856","888","1","3","0","15","105","79","0","15","44","79","217","198","87","112","130","163","1717","436","989","237","1","2","0","15","0","15","0","15","12","18","715","395","684","393","31","46",
"1400000US12086008208","Census Tract 82.08; Miami-Dade County; Florida","4708","582","1923","330","1030","238","492","136","0","15","122","123","0","15","112","171","167","140","32","40","135","136","2785","548","1496","370","84","129","1","4","17","24","0","15","65","65","1122","476","1069","479","53","74",
"1400000US12086008209","Census Tract 82.09; Miami-Dade County; Florida","4033","380","2038","288","1585","294","148","134","0","15","137","82","0","15","44","45","124","74","12","19","112","72","1995","287","971","291","0","15","156","211","12","18","0","15","46","47","810","239","734","223","76","71",
"1400000US12086008305","Census Tract 83.05; Miami-Dade County; Florida","5276","646","2425","504","1827","459","191","130","0","21","98","131","0","21","223","282","86","136","86","136","0","21","2851","444","1247","297","2","10","0","21","0","21","0","21","82","73","1520","433","1520","433","0","21",
"1400000US12086008308","Census Tract 83.08; Miami-Dade County; Florida","5639","1065","1649","428","164","99","1318","465","0","21","13","47","0","21","7","26","147","104","31","33","116","91","3990","1020","1927","1002","38","35","0","21","0","21","0","21","159","93","1866","855","1837","859","29","27",
"1400000US12086008309","Census Tract 83.09; Miami-Dade County; Florida","4958","1084","2936","721","39","44","2834","727","0","15","7","14","0","15","0","15","56","63","0","15","56","63","2022","807","683","376","6","11","54","73","0","15","0","15","608","707","671","339","654","339","17","27",
"1400000US12086008310","Census Tract 83.10; Miami-Dade County; Florida","4426","1389","1322","524","519","349","436","349","207","253","11","19","0","15","14","24","135","159","62","114","73","111","3104","1399","1279","435","0","15","0","15","0","15","0","15","153","129","1672","1419","1672","1419","0","15",
"1400000US12086008311","Census Tract 83.11; Miami-Dade County; Florida","4567","630","2129","452","498","443","1565","598","0","15","54","54","0","15","12","22","0","15","0","15","0","15","2438","454","1629","490","0","15","0","15","0","15","0","15","173","183","636","373","614","368","22","36",
"1400000US12086008312","Census Tract 83.12; Miami-Dade County; Florida","3821","880","1614","326","15","26","1361","362","0","15","0","15","0","15","0","15","238","136","0","15","238","136","2207","958","405","344","81","95","0","15","0","15","0","15","349","530","1372","808","1367","802","5","31",
"1400000US12086008313","Census Tract 83.13; Miami-Dade County; Florida","5595","970","3471","589","109","99","3260","561","11","19","91","89","0","21","0","21","0","21","0","21","0","21","2124","810","715","340","26","29","0","21","0","21","0","21","287","278","1096","829","1096","829","0","21",
"1400000US12086008314","Census Tract 83.14; Miami-Dade County; Florida","2833","331","1136","375","120","80","909","372","0","15","57","74","0","15","29","42","21","27","10","20","11","17","1697","315","764","235","128","157","5","8","0","15","0","15","279","174","521","265","514","266","7","13",
"1400000US12086008315","Census Tract 83.15; Miami-Dade County; Florida","4950","1494","2614","1004","266","161","2083","962","0","15","104","93","0","15","91","92","70","69","12","18","58","68","2336","1131","347","159","55","59","0","15","0","15","0","15","249","186","1685","1127","1640","1122","45","44",
"1400000US12086008409","Census Tract 84.09; Miami-Dade County; Florida","5174","741","2484","469","1776","456","275","181","0","21","278","184","0","21","17","32","138","164","107","166","31","32","2690","453","1635","364","0","21","0","21","0","21","0","21","239","161","816","463","708","447","108","120",
"1400000US12086008415","Census Tract 84.15; Miami-Dade County; Florida","4695","339","1844","294","1621","320","53","75","0","15","23","23","30","45","0","15","117","114","44","69","73","99","2851","347","1785","287","0","15","0","15","17","25","0","15","74","86","975","327","975","327","0","15",
"1400000US12086008416","Census Tract 84.16; Miami-Dade County; Florida","3062","286","878","213","819","211","11","1","0","15","48","40","0","15","0","15","0","15","0","15","0","15","2184","315","1066","299","0","15","0","15","0","15","0","15","193","123","925","277","911","274","14","24",
"1400000US12086008418","Census Tract 84.18; Miami-Dade County; Florida","2854","407","543","226","402","205","23","25","0","15","77","98","0","15","15","24","26","38","0","15","26","38","2311","409","836","270","29","47","0","15","0","15","0","15","408","236","1038","338","1018","343","20","42",
"1400000US12086008419","Census Tract 84.19; Miami-Dade County; Florida","5640","869","1596","499","977","260","383","454","0","21","71","107","0","21","29","52","136","132","105","120","31","36","4044","1042","1823","528","22","40","0","21","0","21","0","21","429","285","1770","1009","1770","1009","0","21",
"1400000US12086008420","Census Tract 84.20; Miami-Dade County; Florida","1240","335","404","95","385","100","0","15","10","22","9","15","0","15","0","15","0","15","0","15","0","15","836","356","436","168","0","15","0","15","0","15","0","15","87","104","313","241","313","241","0","15",
"1400000US12086008421","Census Tract 84.21; Miami-Dade County; Florida","4593","1232","1426","672","1241","637","41","63","0","15","0","15","0","15","113","163","31","38","0","15","31","38","3167","902","1778","579","0","15","0","15","0","15","0","15","408","429","981","617","954","619","27","34",
"1400000US12086008422","Census Tract 84.22; Miami-Dade County; Florida","2421","270","461","147","458","146","3","6","0","15","0","15","0","15","0","15","0","15","0","15","0","15","1960","293","1166","379","0","15","0","15","0","15","0","15","10","25","784","421","732","402","52","92",
"1400000US12086008423","Census Tract 84.23; Miami-Dade County; Florida","5011","1283","1882","1294","1013","505","2","6","0","21","187","229","0","21","0","21","680","989","13","17","667","989","3129","647","1482","461","0","21","0","21","0","21","0","21","77","58","1570","611","1518","611","52","57",
"1400000US12086008424","Census Tract 84.24; Miami-Dade County; Florida","3374","619","687","320","376","215","206","185","0","15","72","180","0","15","0","15","33","52","33","52","0","15","2687","518","1613","406","19","30","0","15","0","15","0","15","107","139","948","448","814","432","134","135",
"1400000US12086008425","Census Tract 84.25; Miami-Dade County; Florida","2110","472","473","290","379","281","16","29","0","15","43","59","0","15","0","15","35","39","0","15","35","39","1637","384","1023","339","0","15","0","15","0","15","0","15","194","231","420","194","402","196","18","37",
"1400000US12086008426","Census Tract 84.26; Miami-Dade County; Florida","3701","635","1960","613","1070","590","524","335","0","15","155","136","0","15","6","10","205","144","79","81","126","126","1741","335","1033","359","11","19","30","45","0","15","0","15","201","244","466","265","466","265","0","15",
"1400000US12086008427","Census Tract 84.27; Miami-Dade County; Florida","1864","223","690","302","266","138","256","278","0","15","101","125","0","15","0","15","67","77","29","46","38","59","1174","309","662","223","0","15","0","15","0","15","0","15","158","107","354","235","354","235","0","15",
"1400000US12086008428","Census Tract 84.28; Miami-Dade County; Florida","2535","230","576","220","356","154","145","160","0","15","75","82","0","15","0","15","0","15","0","15","0","15","1959","254","936","419","0","15","0","15","0","15","0","15","183","144","840","384","840","384","0","15",
"1400000US12086008429","Census Tract 84.29; Miami-Dade County; Florida","4485","2435","1310","583","1247","575","20","34","0","15","0","15","0","15","0","15","43","77","43","77","0","15","3175","1930","738","320","0","15","0","15","0","15","0","15","569","678","1868","1281","1868","1281","0","15",
"1400000US12086008430","Census Tract 84.30; Miami-Dade County; Florida","5297","857","931","363","366","246","331","268","0","21","234","182","0","21","0","21","0","21","0","21","0","21","4366","902","2460","788","0","21","0","21","0","21","0","21","364","402","1542","769","1542","769","0","21",
"1400000US12086008431","Census Tract 84.31; Miami-Dade County; Florida","2411","175","1016","288","625","334","212","218","0","15","84","75","0","15","0","15","95","181","63","120","32","61","1395","323","721","308","5","13","0","15","10","18","0","15","5","13","654","333","654","333","0","15",
"1400000US12086008502","Census Tract 85.02; Miami-Dade County; Florida","4252","513","840","243","465","154","19","20","0","15","267","209","0","15","0","15","89","139","81","138","8","17","3412","525","1948","357","0","15","0","15","0","15","0","15","115","147","1349","545","1349","545","0","15",
"1400000US12086008503","Census Tract 85.03; Miami-Dade County; Florida","3396","933","293","123","268","131","21","38","0","15","4","9","0","15","0","15","0","15","0","15","0","15","3103","932","1623","445","0","15","0","15","0","15","0","15","29","34","1451","904","1202","859","249","375",
"1400000US12086008504","Census Tract 85.04; Miami-Dade County; Florida","2863","616","251","122","222","115","23","25","6","17","0","15","0","15","0","15","0","15","0","15","0","15","2612","648","1530","405","0","15","0","15","0","15","0","15","154","173","928","596","928","596","0","15",
"1400000US12086008601","Census Tract 86.01; Miami-Dade County; Florida","4595","971","589","235","540","234","22","26","5","9","0","15","0","15","0","15","22","25","0","15","22","25","4006","945","1739","380","16","24","0","15","0","15","0","15","62","72","2189","925","2117","927","72","78",
"1400000US12086008603","Census Tract 86.03; Miami-Dade County; Florida","4070","763","631","296","470","251","5","13","16","28","140","124","0","15","0","15","0","15","0","15","0","15","3439","703","1819","463","0","15","0","15","0","15","0","15","187","153","1433","706","1433","706","0","15",
"1400000US12086008604","Census Tract 86.04; Miami-Dade County; Florida","1292","267","162","106","89","54","17","23","0","15","16","28","0","15","0","15","40","66","0","15","40","66","1130","277","567","310","0","15","0","15","0","15","0","15","43","58","520","196","520","196","0","15",
"1400000US12086008702","Census Tract 87.02; Miami-Dade County; Florida","5685","1237","572","261","518","267","19","43","0","21","35","73","0","21","0","21","0","21","0","21","0","21","5113","1218","2749","668","34","47","8","12","0","21","0","21","344","323","1978","816","1965","818","13","20",
"1400000US12086008703","Census Tract 87.03; Miami-Dade County; Florida","2198","540","210","140","199","140","3","8","0","15","8","14","0","15","0","15","0","15","0","15","0","15","1988","470","1112","303","0","15","0","15","0","15","0","15","61","67","815","507","815","507","0","15",
"1400000US12086008704","Census Tract 87.04; Miami-Dade County; Florida","2842","375","495","238","454","240","2","6","0","15","39","39","0","15","0","15","0","15","0","15","0","15","2347","453","1176","433","0","15","0","15","0","15","0","15","144","119","1027","321","1010","313","17","26",
"1400000US12086008805","Census Tract 88.05; Miami-Dade County; Florida","3836","385","388","230","276","215","46","36","0","15","30","48","0","15","21","25","15","23","15","23","0","15","3448","421","2345","436","0","15","0","15","0","15","0","15","119","92","984","268","943","270","41","66",
"1400000US12086008806","Census Tract 88.06; Miami-Dade County; Florida","4520","1140","205","114","204","113","1","6","0","15","0","15","0","15","0","15","0","15","0","15","0","15","4315","1175","1785","518","0","15","0","15","0","15","0","15","35","39","2495","1136","2407","1155","88","116",
"1400000US12086008807","Census Tract 88.07; Miami-Dade County; Florida","4363","1157","193","113","185","115","8","14","0","15","0","15","0","15","0","15","0","15","0","15","0","15","4170","1149","1335","429","0","15","0","15","59","50","0","15","8","12","2768","1086","2583","1068","185","157",
"1400000US12086008808","Census Tract 88.08; Miami-Dade County; Florida","3350","599","178","86","109","78","63","58","0","15","0","15","0","15","0","15","6","11","6","11","0","15","3172","613","2131","615","86","122","0","15","0","15","0","15","82","101","873","348","829","349","44","44",
"1400000US12086008809","Census Tract 88.09; Miami-Dade County; Florida","2092","193","178","163","176","164","1","3","0","15","0","15","0","15","0","15","1","3","0","15","1","3","1914","261","1314","338","26","29","0","15","7","12","0","15","48","57","519","265","519","265","0","15",
"1400000US12086008810","Census Tract 88.10; Miami-Dade County; Florida","4447","800","54","45","54","45","0","15","0","15","0","15","0","15","0","15","0","15","0","15","0","15","4393","802","1987","482","174","175","0","15","0","15","0","15","344","263","1888","893","1888","893","0","15",
"1400000US12086008904","Census Tract 89.04; Miami-Dade County; Florida","3538","205","2248","499","1058","273","819","257","18","27","241","256","0","15","8","17","104","140","0","15","104","140","1290","512","1102","512","19","27","0","15","0","15","0","15","32","40","137","131","101","133","36","35",
"1400000US12086008906","Census Tract 89.06; Miami-Dade County; Florida","4714","448","409","179","338","172","22","29","0","15","49","57","0","15","0","15","0","15","0","15","0","15","4305","460","2279","577","7","11","0","15","0","15","0","15","26","36","1993","644","1979","645","14","22",
"1400000US12086008907","Census Tract 89.07; Miami-Dade County; Florida","4254","617","974","513","559","439","112","124","0","15","267","167","0","15","0","15","36","56","0","15","36","56","3280","609","1278","381","7","12","0","15","0","15","0","15","61","81","1934","581","1916","577","18","28",
"1400000US12086008908","Census Tract 89.08; Miami-Dade County; Florida","3512","890","326","192","156","75","5","21","0","15","165","164","0","15","0","15","0","15","0","15","0","15","3186","877","1468","344","0","15","0","15","0","15","0","15","122","126","1596","805","1596","805","0","15",
"1400000US12086008909","Census Tract 89.09; Miami-Dade County; Florida","3705","901","219","120","127","86","58","65","0","15","0","15","34","55","0","15","0","15","0","15","0","15","3486","902","1308","434","229","348","0","15","0","15","0","15","319","213","1630","774","1630","774","0","15",
"1400000US12086008910","Census Tract 89.10; Miami-Dade County; Florida","3080","425","144","95","98","84","14","34","32","48","0","15","0","15","0","15","0","15","0","15","0","15","2936","418","1434","481","16","34","0","15","0","15","0","15","104","130","1382","529","1301","505","81","97",
"1400000US12086008911","Census Tract 89.11; Miami-Dade County; Florida","3073","377","437","230","420","230","17","5","0","15","0","15","0","15","0","15","0","15","0","15","0","15","2636","433","1630","521","0","15","0","15","0","15","0","15","14","24","992","558","961","571","31","42",
"1400000US12086009010","Census Tract 90.10; Miami-Dade County; Florida","7265","826","1712","441","921","221","282","237","0","21","415","299","0","21","50","71","44","39","26","40","18","32","5553","873","3816","813","145","124","0","21","22","35","0","21","256","193","1314","375","1314","375","0","21",
"1400000US12086009014","Census Tract 90.14; Miami-Dade County; Florida","4268","422","363","137","220","106","24","36","0","15","101","76","0","15","0","15","18","29","18","29","0","15","3905","403","2584","352","0","15","9","16","0","15","0","15","195","149","1117","370","1073","369","44","42",
"1400000US12086009015","Census Tract 90.15; Miami-Dade County; Florida","5520","541","334","156","189","103","52","68","0","21","80","86","0","21","8","14","5","9","0","21","5","9","5186","557","2649","496","20","22","0","21","6","11","0","21","261","184","2250","537","2173","535","77","70",
"1400000US12086009020","Census Tract 90.20; Miami-Dade County; Florida","3075","633","195","195","181","195","0","15","0","15","14","24","0","15","0","15","0","15","0","15","0","15","2880","625","1146","325","0","15","0","15","0","15","0","15","44","42","1690","626","1690","626","0","15",
"1400000US12086009021","Census Tract 90.21; Miami-Dade County; Florida","4273","442","252","136","122","87","59","77","0","15","43","70","0","15","16","26","12","22","0","15","12","22","4021","429","1725","413","98","143","14","23","0","15","0","15","189","173","1995","526","1968","524","27","35",
"1400000US12086009022","Census Tract 90.22; Miami-Dade County; Florida","2507","410","144","84","142","84","2","4","0","15","0","15","0","15","0","15","0","15","0","15","0","15","2363","416","1513","282","0","15","0","15","0","15","0","15","90","80","760","408","734","406","26","32",
"1400000US12086009024","Census Tract 90.24; Miami-Dade County; Florida","5404","815","813","313","370","159","12","20","0","21","384","262","0","21","8","13","39","54","0","21","39","54","4591","794","3090","752","17","20","0","21","0","21","0","21","414","206","1070","393","1043","401","27","32",
"1400000US12086009026","Census Tract 90.26; Miami-Dade County; Florida","2119","257","105","54","101","52","0","15","0","15","4","7","0","15","0","15","0","15","0","15","0","15","2014","250","1403","250","22","31","0","15","0","15","0","15","174","93","415","139","402","140","13","20",
"1400000US12086009027","Census Tract 90.27; Miami-Dade County; Florida","3834","523","359","146","162","76","88","103","0","15","33","34","0","15","0","15","76","88","19","22","57","86","3475","556","2238","588","23","39","2","6","11","17","0","15","128","130","1073","351","1073","351","0","15",
"1400000US12086009028","Census Tract 90.28; Miami-Dade County; Florida","5775","765","658","318","304","201","0","21","0","21","183","174","0","21","105","146","66","74","34","52","32","53","5117","770","3167","523","39","45","0","21","56","102","0","21","348","203","1507","671","1507","671","0","21",
"1400000US12086009029","Census Tract 90.29; Miami-Dade County; Florida","4234","1164","341","152","177","86","27","41","6","10","75","104","0","15","6","10","50","79","0","15","50","79","3893","1124","2298","408","14","23","0","15","0","15","0","15","42","36","1539","1089","1486","1089","53","69",
"1400000US12086009030","Census Tract 90.30; Miami-Dade County; Florida","4914","644","259","97","215","85","0","15","0","15","0","15","0","15","44","43","0","15","0","15","0","15","4655","648","2924","413","39","60","7","11","0","15","0","15","268","134","1417","547","1403","550","14","21",
"1400000US12086009031","Census Tract 90.31; Miami-Dade County; Florida","4147","520","426","188","192","103","0","15","0","15","190","167","0","15","7","12","37","56","37","56","0","15","3721","540","2373","569","0","15","0","15","0","15","0","15","497","387","851","462","851","462","0","15",
"1400000US12086009039","Census Tract 90.39; Miami-Dade County; Florida","7753","1759","954","516","893","515","0","21","0","21","32","39","0","21","0","21","29","28","29","28","0","21","6799","1689","3972","1627","11","18","63","98","25","38","0","21","810","483","1918","710","1791","668","127","171",
"1400000US12086009040","Census Tract 90.40; Miami-Dade County; Florida","7395","831","939","298","745","289","20","23","0","21","146","97","0","21","8","13","20","27","20","27","0","21","6456","786","4304","848","21","19","0","21","0","21","0","21","300","160","1831","547","1794","544","37","34",
"1400000US12086009043","Census Tract 90.43; Miami-Dade County; Florida","5001","693","732","218","450","179","14","23","0","21","207","150","20","29","41","60","0","21","0","21","0","21","4269","700","2616","524","23","34","0","21","0","21","0","21","213","130","1417","545","1350","535","67","82",
"1400000US12086009044","Census Tract 90.44; Miami-Dade County; Florida","3304","395","529","138","317","128","0","15","0","15","180","133","0","15","9","13","23","29","17","25","6","9","2775","400","1766","389","0","15","5","9","0","15","0","15","217","137","787","226","690","226","97","143",
"1400000US12086009048","Census Tract 90.48; Miami-Dade County; Florida","3161","620","771","378","397","236","0","15","0","15","297","265","0","15","0","15","77","102","49","88","28","45","2390","616","1550","589","31","49","0","15","0","15","0","15","199","175","610","219","610","219","0","15",
"1400000US12086009049","Census Tract 90.49; Miami-Dade County; Florida","4342","556","716","260","700","260","0","15","0","15","16","26","0","15","0","15","0","15","0","15","0","15","3626","548","2228","441","0","15","0","15","0","15","0","15","194","153","1204","534","1170","529","34","55",
"1400000US12086009050","Census Tract 90.50; Miami-Dade County; Florida","5762","826","664","322","551","302","0","21","0","21","82","69","0","21","9","18","22","26","5","7","17","20","5098","682","3473","602","7","11","0","21","4","7","0","21","244","119","1370","509","1326","507","44","60",
"1400000US12086009051","Census Tract 90.51; Miami-Dade County; Florida","1992","300","238","200","227","191","11","54","0","15","0","15","0","15","0","15","0","15","0","15","0","15","1754","291","1163","297","0","15","0","15","25","41","0","15","109","180","457","314","439","309","18","30",
"1400000US12086009052","Census Tract 90.52; Miami-Dade County; Florida","3708","1011","70","61","46","45","0","15","0","15","0","15","0","15","24","38","0","15","0","15","0","15","3638","1014","2044","666","0","15","0","15","1","3","0","15","105","109","1488","675","1424","681","64","88",
"1400000US12086009053","Census Tract 90.53; Miami-Dade County; Florida","4609","1541","682","357","311","231","0","15","0","15","371","281","0","15","0","15","0","15","0","15","0","15","3927","1561","1401","463","0","15","0","15","0","15","0","15","123","144","2403","1569","2403","1569","0","15",
"1400000US12086009054","Census Tract 90.54; Miami-Dade County; Florida","1932","523","87","79","86","78","1","4","0","15","0","15","0","15","0","15","0","15","0","15","0","15","1845","518","823","291","0","15","0","15","0","15","0","15","147","112","875","515","869","515","6","11",
"1400000US12086009055","Census Tract 90.55; Miami-Dade County; Florida","2098","452","289","334","281","334","8","3","0","15","0","15","0","15","0","15","0","15","0","15","0","15","1809","269","1249","331","12","18","0","15","0","15","0","15","40","39","508","272","508","272","0","15",
"1400000US12086009056","Census Tract 90.56; Miami-Dade County; Florida","2724","620","961","353","590","261","20","35","0","15","80","78","0","15","0","15","271","229","175","200","96","133","1763","557","944","277","0","15","0","15","0","15","0","15","366","372","453","207","453","207","0","15",
"1400000US12086009057","Census Tract 90.57; Miami-Dade County; Florida","6165","1042","834","382","619","342","0","21","12","20","166","144","0","21","16","26","21","37","0","21","21","37","5331","1018","3674","971","0","21","0","21","0","21","0","21","351","239","1306","548","1276","547","30","49",
"1400000US12086009058","Census Tract 90.58; Miami-Dade County; Florida","3969","426","685","237","404","188","56","65","0","15","130","106","0","15","77","78","18","20","18","20","0","15","3284","450","2358","455","0","15","0","15","0","15","0","15","197","132","729","290","729","290","0","15",
"1400000US12086009059","Census Tract 90.59; Miami-Dade County; Florida","2958","536","405","238","258","219","44","54","0","15","69","62","0","15","34","58","0","15","0","15","0","15","2553","456","1516","467","0","15","0","15","0","15","0","15","217","172","820","426","798","411","22","42",
"1400000US12086009060","Census Tract 90.60; Miami-Dade County; Florida","4902","852","745","340","489","246","0","15","0","15","182","232","0","15","0","15","74","85","29","35","45","75","4157","800","2994","724","16","25","0","15","0","15","0","15","165","157","982","435","971","437","11","18",
"1400000US12086009061","Census Tract 90.61; Miami-Dade County; Florida","3312","525","20","28","20","28","0","15","0","15","0","15","0","15","0","15","0","15","0","15","0","15","3292","525","1821","628","254","214","0","15","0","15","0","15","350","384","867","385","867","385","0","15",
"1400000US12086009062","Census Tract 90.62; Miami-Dade County; Florida","3211","427","199","161","53","55","0","15","0","15","146","149","0","15","0","15","0","15","0","15","0","15","3012","440","1909","456","0","15","0","15","0","15","0","15","124","92","979","407","931","396","48","101",
"1400000US12086009063","Census Tract 90.63; Miami-Dade County; Florida","2816","505","31","47","29","47","0","15","0","15","2","3","0","15","0","15","0","15","0","15","0","15","2785","504","1803","541","0","15","0","15","0","15","0","15","70","67","912","515","726","413","186","271",
"1400000US12086009064","Census Tract 90.64; Miami-Dade County; Florida","2672","595","261","146","96","90","92","82","0","15","0","15","0","15","0","15","73","91","0","15","73","91","2411","581","1455","493","0","15","0","15","0","15","0","15","0","15","956","568","956","568","0","15",
"1400000US12086009065","Census Tract 90.65; Miami-Dade County; Florida","3463","907","578","332","405","314","0","15","0","15","36","48","0","15","62","70","75","91","22","38","53","79","2885","728","1374","509","50","53","0","15","0","15","0","15","656","530","805","311","625","280","180","212",
"1400000US12086009066","Census Tract 90.66; Miami-Dade County; Florida","6923","1309","648","250","503","216","56","63","0","21","58","52","0","21","0","21","31","39","0","21","31","39","6275","1320","3701","761","39","65","0","21","0","21","0","21","374","334","2161","1144","2060","1131","101","113",
"1400000US12086009101","Census Tract 91.01; Miami-Dade County; Florida","3085","943","114","63","93","63","16","14","0","15","4","10","0","15","0","15","1","2","0","15","1","2","2971","937","1649","367","6","12","0","15","0","15","0","15","0","15","1316","916","1315","916","1","3",
"1400000US12086009102","Census Tract 91.02; Miami-Dade County; Florida","3443","355","619","143","111","71","501","124","0","15","7","15","0","15","0","15","0","15","0","15","0","15","2824","398","1884","364","105","108","0","15","3","4","0","15","44","35","788","228","727","206","61","71",
"1400000US12086009200","Census Tract 92; Miami-Dade County; Florida","3337","666","212","102","209","102","3","11","0","15","0","15","0","15","0","15","0","15","0","15","0","15","3125","668","1427","413","0","15","0","15","0","15","0","15","205","142","1493","670","1480","669","13","20",
"1400000US12086009305","Census Tract 93.05; Miami-Dade County; Florida","5030","580","827","246","620","161","0","21","0","21","185","174","0","21","16","24","6","14","0","21","6","14","4203","545","2074","374","0","21","0","21","0","21","0","21","339","344","1790","424","1785","423","5","9",
"1400000US12086009312","Census Tract 93.12; Miami-Dade County; Florida","5434","609","718","287","444","191","194","184","0","21","80","94","0","21","0","21","0","21","0","21","0","21","4716","564","2650","569","17","26","0","21","25","38","0","21","248","167","1776","463","1655","444","121","113",
"1400000US12086009314","Census Tract 93.14; Miami-Dade County; Florida","3827","482","21","30","21","30","0","15","0","15","0","15","0","15","0","15","0","15","0","15","0","15","3806","483","1479","531","0","15","0","15","0","15","0","15","34","56","2293","608","2283","605","10","16",
